DPF/FAP filter,Kubikaža,Digitalna klima,Alarm,Vrsta enterijera,price_by_agreement,views,Memorija sjedišta,Klimatizacija,Bluetooth,Emisioni standard,Senzor kiše,Servisna knjiga,Svjetla,Pogon,El. podizači stakala,Masaža sjedišta,Oldtimer,display_price,ABS,Sjedećih mjesta,state,shipping,Boja,Registrovan,Servo volan,El. pomjeranje sjedišta,Tip,Touch screen (ekran),Turbo,Senzor auto. svjetla,USB port,Centralna brava,ESP,Maglenke,Park assist,Muzika/ozvučenje,Komande na volanu,Metalik,Naslon za ruku,Posjeduje gume,Start-Stop sistem,Prilagođen invalidima,Strane tablice,Šiber,Snaga motora (KW),Navigacija,Udaren,price,Parking kamera,Parking senzori,Konjskih snaga,Hlađenje sjedišta,Auto kuka,Head up display,Zaštita/Blokada,model_id,Garancija,Broj prethodnih vlasnika,Hill assist,Transmisija,brand,Car play,free_delivery,ISOFIX,Registrovan do,Broj stepeni prijenosa,Airbag,Panorama krov,Grijanje sjedišta,Tempomat,Senzor mrtvog ugla,Alu felge,Kilometraža,Rolo zavjese,Ocarinjen,model,Gorivo,Daljinsko otključavanje,Električni retrovizori,Godište,Broj vrata
False,1.2,False,False,Ostalo,False,363,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,55.0,False,False,3400.0,Nema,Nema,140.0,False,False,False,Ostalo,1219.0,0,1,False,Manuelni,Opel,False,False,False,07/2024,6+R,False,False,False,False,False,False,181200.0,False,False,Corsa,Benzin,False,False,2004,4/5
False,4.0,False,False,Ostalo,False,776,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,320.0,False,False,105000.0,Nema,Nema,140.0,False,False,False,Ostalo,1851.0,0,1,False,Automatik,Audi,False,False,False,07/2024,6+R,False,False,False,False,False,False,178000.0,False,False,SQ7,Dizel,False,False,2016,4/5
False,0.8,False,False,Ostalo,False,204,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Ostalo,False,False,False,False,33.0,False,False,7300.0,Nema,Nema,140.0,False,False,False,Ostalo,1459.0,0,1,False,Automatik,Smart,False,False,False,07/2024,6+R,True,False,False,False,False,False,150000.0,False,false,ForTwo,Dizel,False,False,2008,2/3
False,1.2,False,False,Ostalo,False,127,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Malo auto,False,False,False,False,False,True,False,False,CD MP3,False,False,False,Zimske,False,False,False,False,44.0,False,False,1600.0,Nema,Nema,140.0,False,False,False,Ostalo,458.0,0,1,False,Manuelni,Fiat,False,False,False,08/2024,6+R,True,False,False,False,False,False,250000.0,False,False,Punto,Benzin,False,False,2001,2/3
True,2.0,True,False,Koža i platno,False,765,False,Dvozonska,True,Euro 6,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,True,Limuzina,True,True,True,True,True,True,True,False,Ostalo,True,True,True,Ostalo,True,False,False,False,125.0,True,False,36000.0,Zadnja,Naprijed i nazad,170.0,False,False,True,Ostalo,1223.0,0,1,False,Manuelni,Opel,True,False,True,10/2024,6+R,True,False,False,True,False,True,117000.0,False,False,Insignia,Dizel,True,False,2017,4/5
True,1.6,True,True,Platno,False,843,False,Dvozonska,False,Euro 5,True,True,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,False,True,False,Limuzina,False,True,True,False,True,True,True,False,CD MP3,False,True,True,Ljetne,True,False,False,False,77.0,False,False,13890.0,Nema,Nazad,105.0,False,False,False,Ostalo,74.0,0,1,False,Manuelni,Audi,False,False,True,07/2024,5+R,True,False,False,True,False,True,215123.0,False,true,A3,Dizel,True,True,2010,4/5
True,2.0,True,True,Ostalo,False,6380,False,Jednozonska,True,Euro 5,True,False,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Srebrena,True,True,False,SUV,True,True,True,True,True,True,True,False,Ostalo,True,True,True,Ostalo,False,False,False,False,176.0,True,False,28000.0,Nema,Nema,240.0,False,False,False,Ostalo,84.0,0,1,False,Automatik,Audi,False,False,True,10/2024,6+R,True,False,False,True,False,True,234420.0,False,False,Q5,Dizel,True,True,2010,4/5
False,1.6,False,False,Ostalo,False,154,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,False,False,False,False,True,True,False,Ostalo,False,False,True,Ostalo,False,False,False,False,85.0,False,False,7000.0,Nema,Nema,140.0,False,False,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,True,07/2024,6+R,True,False,False,False,False,False,270000.0,False,False,Golf,Benzin,True,True,2004,4/5
False,1.4,False,False,Ostalo,False,600,False,Jednozonska,False,Euro 5,False,False,Xenon,Prednji,True,False,False,True,True,4,used,no_shipping,Siva,True,True,False,Malo auto,False,True,False,False,True,True,True,False,Kasetofon,False,True,False,Ljetne i Zimske,False,False,False,False,55.0,False,False,7400.0,Nema,Nema,75.0,False,False,False,Ostalo,1106.0,0,2,False,Manuelni,MINI,False,False,False,12/2024,6+R,False,False,False,False,False,True,190000.0,False,False,ONE,Dizel,True,True,2003,2/3
False,1.6,False,False,Ostalo,False,629,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,77.0,False,False,10500.0,Nema,Nema,140.0,False,False,False,Ostalo,1450.0,0,1,False,Manuelni,Škoda,False,False,False,07/2024,6+R,False,False,False,False,False,False,280000.0,False,False,Octavia,Dizel,False,False,2012,4/5
False,2.2,False,False,Ostalo,False,118,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,105.0,False,False,3200.0,Nema,Nema,140.0,False,False,False,Ostalo,895.0,0,1,False,Manuelni,Mercedes-Benz,False,False,False,07/2024,6+R,False,False,False,False,False,False,364852.0,False,False,C 220,Dizel,False,False,2000,4/5
False,1.6,True,False,Ostalo,False,57,False,Dvozonska,True,Euro 5,False,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,True,False,DVD MP3 plus LCD display,True,True,True,Ljetne i Zimske,True,False,False,False,77.0,False,False,19000.0,Nema,Naprijed i nazad,105.0,False,False,False,Ostalo,74.0,0,1,True,Manuelni,Audi,False,False,True,01/2025,6+R,True,False,False,True,False,True,285000.0,False,false,A3,Dizel,True,True,2013,4/5
False,2.0,True,True,Koža,False,2781,False,Dvozonska,True,Euro 5,True,True,Xenon,Sva četiri,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,False,True,True,True,True,True,True,True,Ostalo,True,True,True,Ljetne,True,False,False,False,170.0,True,False,39000.0,Nema,Nazad,231.0,False,False,False,Ostalo,188.0,0,1,True,Automatik,BMW,True,False,True,04/2025,6+R,True,False,True,True,True,True,239000.0,False,true,X1,Dizel,True,True,2016,4/5
False,1.9,False,False,Platno,False,139,False,Jednozonska,False,Euro 3,False,False,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,False,False,CD MP3,True,True,False,Ljetne i Zimske,False,False,False,True,66.0,False,False,2400.0,Nema,Nema,140.0,False,False,False,Električna blokada,70.0,0,Više od 5,False,Manuelni,Audi,False,False,False,07/2024,5+R,True,False,False,False,False,False,400000.0,False,false,80,Dizel,False,False,1993,4/5
False,2.0,False,False,Ostalo,False,668,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Karavan,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Ostalo,False,False,False,False,125.0,False,False,10200.0,Nema,Nema,140.0,False,False,False,Ostalo,1596.0,0,1,False,Automatik,Volkswagen,False,False,False,02/2025,6+R,True,False,False,False,False,False,27000.0,False,false,Passat,Dizel,False,False,2007,4/5
False,1.2,False,False,Ostalo,False,459,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,True,False,False,Ostalo,False,False,False,False,43.0,False,False,1800.0,Nema,Nema,140.0,False,False,False,Ostalo,1370.0,0,1,False,Manuelni,Renault,False,False,False,07/2024,6+R,True,False,False,False,False,True,200000.0,False,False,Twingo,Benzin,False,False,2003,2/3
False,1.4,True,True,Platno,False,470,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Plava,True,True,False,Malo auto,False,False,False,False,True,True,True,False,CD,True,True,True,Ostalo,False,False,False,False,0.0,False,False,3300.0,Nema,Nazad,140.0,False,False,False,Ostalo,308.0,0,1,False,Manuelni,Citroen,False,False,False,09/2024,6+R,True,False,False,False,False,True,265000.0,False,False,C3,Benzin,True,True,2003,4/5
False,2.0,False,False,Ostalo,False,1887,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,100.0,False,False,16650.0,Nema,Nema,140.0,False,False,False,Ostalo,600.0,0,1,False,Manuelni,Hyundai,False,False,False,07/2024,6+R,False,False,False,False,False,False,250000.0,False,False,ix35,Dizel,False,False,2011,4/5
False,2.0,False,False,Ostalo,False,252,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,106.0,False,False,14500.0,Nema,Nema,140.0,False,False,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,6+R,False,False,False,False,False,False,226000.0,False,False,Golf,Dizel,False,False,2010,4/5
True,2.0,True,False,Ostalo,False,1062,False,Jednozonska,False,Euro 5,True,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Siva,False,True,True,Karavan,False,False,True,False,True,True,True,False,Ostalo,True,True,True,Ostalo,False,False,False,False,118.0,False,False,11900.0,Nema,Nema,140.0,False,False,False,Ostalo,1223.0,0,1,False,Automatik,Opel,False,False,True,07/2024,6+R,True,False,False,False,False,True,264000.0,False,False,Insignia,Dizel,True,True,2011,4/5
True,1.6,True,False,Ostalo,False,42,False,Dvozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,False,True,False,Limuzina,False,True,False,False,True,True,True,False,Ostalo,False,True,True,Ostalo,False,False,False,False,77.0,False,False,11330.0,Nema,Nema,140.0,False,False,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,5+R,True,False,False,True,False,True,320000.0,False,true,Golf,Dizel,True,True,2010,4/5
False,1.6,False,False,Ostalo,False,176,False,Dvozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Bijela,False,False,False,Monovolumen,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,82.0,False,False,9900.0,Prednja i zadnja,Nema,140.0,False,False,False,Ostalo,311.0,0,1,False,Automatik,Citroen,False,False,False,07/2024,6+R,False,False,False,False,False,False,324000.0,False,False,C4 Picasso,Dizel,False,False,2013,4/5
True,1.6,True,True,Platno,False,247,False,Dvozonska,True,Euro 6,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,SUV,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ljetne i Zimske,True,False,False,False,73.0,True,False,20300.0,Nema,Nazad,140.0,False,False,False,Električna blokada,1792.0,0,1,True,Manuelni,Peugeot,True,False,True,07/2024,6+R,True,False,False,True,True,True,170000.0,False,true,2008,Dizel,True,True,2017,4/5
False,1.0,False,False,Koža,False,694,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,2,used,no_shipping,Crna,True,True,False,Malo auto,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Ostalo,False,False,False,False,52.0,False,False,9000.0,Nema,Nema,140.0,False,False,False,Ostalo,1459.0,0,1,False,Automatik,Smart,False,False,False,07/2024,6+R,True,False,False,False,False,False,129800.0,False,false,ForTwo,Benzin,False,False,2012,2/3
False,2.0,False,False,Ostalo,False,90,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,100.0,False,False,4200.0,Nema,Nema,140.0,False,False,False,Ostalo,133.0,0,1,False,Manuelni,BMW,False,False,False,07/2024,6+R,False,False,False,False,False,False,260000.0,False,False,320,Dizel,False,False,2000,4/5
False,1.9,False,True,Ostalo,False,5453,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,False,False,False,False,True,True,False,False,Ostalo,False,True,True,Ostalo,False,False,False,False,50.0,False,False,3700.0,Nema,Nema,140.0,False,False,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,6+R,True,False,False,True,False,True,333333.0,False,False,Golf,Dizel,True,False,2001,4/5
True,2.0,False,False,Koža,False,11309,False,Četverozonska,False,Euro 6,False,True,LED,Zadnji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,True,True,False,False,True,True,False,False,Ostalo,True,True,True,Ostalo,True,False,False,False,110.0,True,False,49000.0,Zadnja,Naprijed i nazad,150.0,False,False,False,Ostalo,132.0,0,1,False,Manuelni,BMW,False,False,False,07/2024,6+R,True,False,True,True,False,True,55000.0,False,true,318,Dizel,True,True,2020,4/5
False,2.0,False,True,Koža i platno,False,239,False,Dvozonska,True,Euro 5,True,False,Xenon,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,True,Limuzina,False,False,True,False,True,True,True,False,Ostalo,True,True,True,Ljetne,True,False,False,False,118.0,False,False,9400.0,Nema,Naprijed i nazad,140.0,False,False,False,Ostalo,1223.0,0,1,True,Manuelni,Opel,False,False,False,07/2024,6+R,True,False,False,True,False,True,247000.0,False,true,Insignia,Dizel,True,True,2011,4/5
True,1.5,True,True,Ostalo,False,1752,False,Jednozonska,True,Euro 5,False,False,LED,Zadnji,True,False,False,True,True,5,used,no_shipping,Bijela,False,True,False,Malo auto,False,False,True,True,True,True,True,True,Ostalo,True,True,True,Ljetne i Zimske,False,False,False,False,100.0,True,False,22800.0,Nema,Nema,136.0,False,False,False,Ostalo,123.0,0,1,False,Manuelni,BMW,False,False,False,07/2024,6+R,True,False,True,True,False,True,235000.0,False,False,118,Benzin,True,False,2016,4/5
False,1.7,True,True,Koža i platno,False,290,False,Dvozonska,False,Euro 4,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,False,True,True,True,True,True,False,False,DVD MP3 plus LCD display,True,True,True,Ljetne i Zimske,False,False,False,False,59.0,True,False,5300.0,Nema,Nema,90.0,False,False,False,Ostalo,1213.0,0,3,False,Manuelni,Opel,False,False,True,05/2025,5+R,True,False,True,True,False,True,224100.0,False,False,Astra,Dizel,True,True,2004,4/5
False,1.8,False,False,Platno,False,538,False,Jednozonska,False,Euro 3,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Siva,True,True,False,Limuzina,False,True,False,False,True,True,True,False,Kasetofon,True,True,False,Zimske,False,False,False,False,85.0,False,False,2100.0,Nema,Nema,140.0,False,False,False,Ostalo,498.0,0,1,False,Manuelni,Ford,False,False,False,07/2024,5+R,True,False,False,False,False,True,285000.0,False,false,Focus,Dizel,True,False,2003,4/5
False,1.9,False,False,Ostalo,False,1110,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,96.0,False,False,5300.0,Nema,Nema,140.0,False,False,False,Ostalo,1350.0,0,1,False,Manuelni,Renault,False,False,False,07/2024,6+R,False,False,False,False,False,False,260000.0,False,False,Megane,Dizel,False,False,2007,4/5
True,3.0,True,False,Koža,False,8539,False,Jednozonska,True,Euro 5,True,True,Ostalo,Sva četiri,True,False,False,True,True,5,used,no_shipping,Plava,True,True,False,Limuzina,False,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ljetne,True,False,False,False,150.0,True,False,28500.0,Nema,Naprijed i nazad,204.0,False,False,True,Ostalo,78.0,0,1,False,Automatik,Audi,False,False,True,07/2024,7+R,True,False,True,True,False,True,250000.0,True,true,A6,Dizel,True,True,2011,4/5
False,1.9,False,False,Ostalo,False,759,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crna,False,False,False,Limuzina,False,False,False,False,False,False,False,False,Ostalo,False,False,False,Ostalo,False,False,False,False,77.0,False,False,8400.0,Nema,Nema,140.0,False,False,False,Ostalo,1587.0,0,1,False,Manuelni,Volkswagen,False,False,False,07/2024,6+R,False,False,False,False,False,False,310000.0,False,False,Golf,Dizel,False,False,2006,4/5
True,2.0,True,False,Platno,False,55,False,Dvozonska,True,Euro 5,False,True,Halogena,Prednji,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,False,Karavan,False,True,True,True,True,True,False,False,CD MP3,True,True,True,Ostalo,True,False,False,False,88.0,True,False,18700.0,Nema,Naprijed i nazad,111.0,False,False,True,Ostalo,75.0,0,1,False,Manuelni,Audi,False,False,True,07/2024,6+R,True,True,False,True,False,True,235000.0,False,true,A4,Dizel,True,True,2012,4/5
False,1.0,False,False,Ostalo,False,1082,False,Jednozonska,False,Euro 5,False,False,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crna,True,True,False,Limuzina,False,True,False,False,True,True,False,False,Ostalo,True,True,False,Ostalo,False,False,False,False,51.0,False,False,6500.0,Nema,Nema,140.0,False,False,False,Ostalo,1558.0,0,1,False,Manuelni,Toyota,False,False,False,07/2024,6+R,True,False,False,False,False,True,159000.0,False,true,Yaris,Benzin,True,True,2006,4/5
False,1.3,True,False,Ostalo,False,176,False,Dvozonska,False,Euro 5,False,False,LED,Prednji,False,False,False,True,False,5,used,no_shipping,Crvena,False,False,False,Limuzina,False,False,False,False,False,False,False,False,CD MP3,True,True,False,Ljetne i Zimske,False,False,False,False,55.0,False,False,7950.0,Nema,Nema,140.0,False,False,False,Ostalo,1219.0,0,1,False,Manuelni,Opel,False,False,False,07/2024,5+R,False,False,False,False,False,True,206000.0,False,False,Corsa,Dizel,False,False,2011,2/3
True,2.0,True,True,Platno,False,54,False,Dvozonska,True,Euro 6,True,True,LED,Prednji,True,False,False,True,True,5,used,no_shipping,Crvena,True,True,False,Limuzina,True,True,True,True,True,True,True,True,DVD MP3 plus LCD display,True,True,True,Ljetne,True,False,False,False,12895.0,True,False,44700.0,Zadnja,Naprijed i nazad,184.0,False,True,True,Ostalo,1587.0,0,1,True,Automatik,Volkswagen,True,False,True,08/2024,7+R,True,False,True,True,True,True,211.0,False,true,Golf,Dizel,True,True,2017,4/5
True,1.9,False,False,Ostalo,False,246,False,Jednozonska,False,Euro 4,False,True,LED,Sva četiri,True,False,False,True,True,5,used,no_shipping,Bijela,True,True,False,Terenac,False,True,False,False,True,True,True,False,CD MP3,True,True,True,Ljetne i Zimske,False,False,False,False,95.0,False,False,16999.0,Nema,Nazad,140.0,False,False,False,Električna blokada,1505.0,0,2,False,Manuelni,Suzuki,False,False,False,09/2024,5+R,True,False,False,True,False,True,205450.0,False,true,Vitara,Dizel,False,False,2010,2/3
